Dimensions_ID,Width,Length,Height,Wheelbase,Curb_weight_kg,Clearance
7634718763913724095,1730.0,4078.0,1621.0,2540.0,1259.0,174.0
7204785249798612027,1730.0,4078.0,1621.0,2540.0,1290.0,174.0
-4510910905950994500,1790.0,4260.0,1480.0,2650.0,1345.0,150.0
-5863945014188748347,1790.0,4260.0,1480.0,2650.0,1305.0,150.0
-3675232176135609261,1790.0,4260.0,1480.0,2650.0,1188.0,150.0
1897827401195256194,1790.0,4260.0,1480.0,2650.0,1236.0,150.0
7213291679534085492,1901.0,5008.0,1875.0,3200.0,2135.0,170.0
-5621709117733613032,1901.0,5008.0,1875.0,3200.0,2055.0,170.0
-5294664005539923143,1901.0,5008.0,1875.0,3200.0,2050.0,170.0
5476148853562230767,1901.0,5008.0,1875.0,3200.0,2155.0,170.0
8468556414629571692,2130.0,5095.0,1419.0,2955.0,2120.0,150.0
-7111198048252820249,1722.0,3950.0,1433.0,2489.0,1041.0,140.0
-6603420154085351115,1722.0,3950.0,1433.0,2489.0,1114.0,140.0
5556709644283021554,1722.0,3950.0,1433.0,2489.0,1045.0,140.0
2771547290470286302,1722.0,3950.0,1433.0,2489.0,1065.0,0.0
-6276375041891661226,1722.0,3950.0,1433.0,2489.0,1109.0,140.0
2417597503616682545,1841.0,4330.0,1840.0,2480.0,1865.0,195.0
-8945537264047292522,1841.0,4330.0,1840.0,2480.0,1905.0,195.0
8601323377036439313,1841.0,4330.0,1840.0,2480.0,1960.0,195.0
-6938412931422158897,1841.0,4330.0,1840.0,2480.0,1935.0,195.0
-4144656872268666921,1915.0,4880.0,1765.0,2895.0,2167.0,217.0
-7154553039441042506,1915.0,4880.0,1765.0,2895.0,2218.0,217.0
-3506510167325834574,1915.0,4880.0,1765.0,2895.0,2051.0,217.0
2314606116696652600,1983.0,4877.0,1690.0,2933.0,2110.0,212.0
-3436785374525469375,1983.0,4877.0,1690.0,2933.0,2070.0,212.0
-2561945963768714707,1983.0,4877.0,1690.0,2933.0,2145.0,212.0
-9048528650967322467,1983.0,4877.0,1690.0,2933.0,2150.0,212.0
3189445527453407268,1983.0,4877.0,1690.0,2933.0,2185.0,212.0
-2807739172007154710,1983.0,4877.0,1690.0,2933.0,2190.0,212.0
-1614027779803017263,1798.0,4900.0,1509.0,2900.0,1964.0,130.0
-4051085626543262956,1798.0,4900.0,1509.0,2900.0,1965.0,130.0
-40806356789890274,1620.0,4115.0,1443.0,2424.0,1050.0,170.0
-2537328677153069681,1620.0,4115.0,1443.0,2424.0,1020.0,170.0
1715761816159669324,1729.0,4405.0,1469.0,2600.0,1182.0,160.0
5011715554212122254,1729.0,4405.0,1469.0,2600.0,1150.0,160.0
-6361853356168811760,1725.0,4580.0,1460.0,2600.0,1250.0,145.0
202539736471843238,1871.0,5065.0,1419.0,2955.0,2085.0,120.0
-2042672217025223990,1825.0,4850.0,1480.0,2775.0,1540.0,160.0
-959619615440749043,1825.0,4850.0,1480.0,2775.0,1530.0,160.0
-1167832806268469322,1825.0,4850.0,1480.0,2775.0,1615.0,160.0
495229191301374715,1815.0,4695.0,1800.0,2800.0,2050.0,215.0
-6342586906505761831,1815.0,4695.0,1800.0,2800.0,1965.0,215.0
-5443559197334168266,1815.0,4695.0,1800.0,2800.0,2135.0,215.0
9128584425905384983,1815.0,4695.0,1800.0,2800.0,2195.0,215.0
7367145889227198393,1875.0,5030.0,1465.0,2970.0,1925.0,156.0
-5499706622424965919,1785.0,4424.0,1526.0,2635.0,1230.0,203.0
-4948913277401436174,1983.0,5089.0,1731.0,3002.0,2270.0,205.0
3544793742422305211,1983.0,5089.0,1731.0,3002.0,2295.0,205.0
1496722204032466226,1983.0,5089.0,1731.0,3002.0,2410.0,180.0
2669954331665550543,1983.0,5089.0,1731.0,3002.0,2220.0,205.0
7643723783495729486,1983.0,5089.0,1731.0,3002.0,2240.0,180.0
5949744967350315697,1755.0,4460.0,1470.0,2640.0,1285.0,155.0
7359842681128480533,1755.0,4460.0,1470.0,2640.0,1270.0,155.0
4772609909535607410,1801.0,4467.0,1635.0,2703.0,1440.0,150.0
-7187551476975336446,1801.0,4467.0,1635.0,2703.0,1435.0,150.0
-1163306684848335532,1886.0,4850.0,1500.0,2850.0,1541.0,130.0
5771589422894807648,1886.0,4850.0,1500.0,2850.0,1578.0,130.0
-6569273157447344266,1886.0,4850.0,1500.0,2850.0,1569.0,130.0
-4455390303369641159,1770.0,4590.0,1460.0,2760.0,1505.0,150.0
-5865488017147805995,1770.0,4590.0,1460.0,2760.0,1520.0,150.0
2301173890482245501,1770.0,4590.0,1460.0,2760.0,1550.0,150.0
-45501988466488939,1804.0,4290.0,1435.0,2614.0,1210.0,160.0
1691640837505365786,1804.0,4290.0,1435.0,2614.0,1190.0,160.0
8983463334378662614,1804.0,4290.0,1435.0,2614.0,1145.0,160.0
-2052626321091622564,1804.0,4290.0,1435.0,2614.0,1180.0,160.0
-415019829051357622,1840.0,4870.0,1450.0,2830.0,1360.0,165.0
5466704954043774370,1840.0,4870.0,1450.0,2830.0,1330.0,165.0
-5688302226926802134,1814.0,4685.0,1531.0,2679.0,1522.0,171.0
772551383926665451,2003.0,4900.0,1700.0,2915.0,2350.0,0.0
3887772340005339136,2003.0,4900.0,1700.0,2915.0,2240.0,0.0
8573650132927032845,2003.0,4900.0,1700.0,2915.0,2165.0,198.0
7888498668733849250,1901.0,4763.0,1875.0,3200.0,2050.0,170.0
4013898218263850883,1901.0,4763.0,1875.0,3200.0,2110.0,170.0
-8821102579003847641,1901.0,4763.0,1875.0,3200.0,2030.0,170.0
6460856748294048099,1793.0,4223.0,1691.0,2578.0,1540.0,180.0
-2931877980701286851,1793.0,4223.0,1691.0,2578.0,1345.0,180.0
-8568665279012205056,1793.0,4223.0,1691.0,2578.0,1555.0,180.0
6372427613016519508,1765.0,4736.0,1502.0,2700.0,1365.0,130.0
6045382500822829619,1765.0,4736.0,1502.0,2700.0,1370.0,130.0
3244425303022718751,1800.0,4600.0,1475.0,2650.0,1297.0,150.0
-8953532471002415339,1800.0,4600.0,1475.0,2650.0,1269.0,150.0
2183009199404416097,1800.0,4600.0,1475.0,2650.0,1241.0,150.0
3892155558545188318,1781.0,4554.0,1459.0,2578.0,1390.0,98.0
-6088769479348752148,1781.0,4554.0,1459.0,2578.0,1310.0,160.0
-2019786820145736609,1781.0,4554.0,1459.0,2578.0,1268.0,170.0
6606583103138677493,1781.0,4554.0,1459.0,2578.0,1270.0,160.0
-6999227302532526095,1781.0,4554.0,1459.0,2578.0,1329.0,170.0
3979531155028752865,1830.0,4590.0,1680.0,2728.0,1517.0,120.0
7721361926640865294,1830.0,4590.0,1680.0,2728.0,1560.0,120.0
4409464669143864933,1830.0,4590.0,1680.0,2728.0,1486.0,120.0
5489488700523988529,1830.0,4590.0,1680.0,2728.0,1571.7172606568836,120.0
-3106514538001699605,1830.0,4590.0,1680.0,2728.0,1510.0,120.0
8256620229662275462,1830.0,4590.0,1680.0,2728.0,1470.0,120.0
-1180213293442429384,1730.0,4635.0,1425.0,2670.0,1330.0,150.0
-4843228548084167848,1730.0,4635.0,1425.0,2670.0,1360.0,150.0
7458950333146996429,1730.0,4635.0,1425.0,2670.0,1497.0,150.0
-6387659260857710951,1730.0,4635.0,1425.0,2670.0,1571.7172606568836,150.0
-1086318618548311666,1730.0,4635.0,1425.0,2670.0,1460.0,160.0
-2509059103265344334,1730.0,4635.0,1425.0,2670.0,1385.0,150.0
-2401460092869263104,1730.0,4100.0,1565.0,2500.0,1120.0,175.0
7780291270627842064,1730.0,4100.0,1565.0,2500.0,1265.0,190.0
-8340248481504806085,1730.0,4100.0,1565.0,2500.0,1205.0,175.0
-6838843194024092857,1965.0,4371.0,1660.0,2660.0,1675.0,216.0
-7187524804183955039,1965.0,4371.0,1660.0,2660.0,1746.0,216.0
-4952987169749804763,1965.0,4371.0,1660.0,2660.0,1658.0,216.0
2480787939741025669,2100.0,4999.0,1560.0,2797.0,1836.0,205.0
-4469545889643113344,1855.0,4485.0,1645.0,2670.0,1631.0,173.0
-6005884166931400528,1855.0,4485.0,1645.0,2670.0,1501.0,182.0
-4803999643980955971,1855.0,4485.0,1645.0,2670.0,1571.0,182.0
-2965910834834632617,1830.0,4672.0,1465.0,2703.0,1458.0,112.0
-753009698366654634,1830.0,4672.0,1465.0,2703.0,1436.0,112.0
7086607097069706973,1830.0,4672.0,1465.0,2703.0,1471.0,112.0
-4687659092316658607,1810.0,4615.0,1728.0,2835.0,1665.0,150.0
5265377961569151624,1810.0,4615.0,1728.0,2835.0,1640.0,150.0
4611287737181771846,1810.0,4615.0,1728.0,2835.0,1650.0,150.0
-3007579871885214871,1810.0,4615.0,1728.0,2835.0,1700.0,150.0
5510315446353365411,1810.0,4615.0,1728.0,2835.0,1820.0,150.0
-4275656910185194229,1683.0,3729.0,1407.0,2467.0,1165.0,130.0
-2662290248138342701,1871.0,5096.0,1485.0,3035.0,1980.0,150.0
-3524593663353442758,1871.0,5096.0,1485.0,3035.0,2075.0,150.0
5504371659491708795,1871.0,5096.0,1485.0,3035.0,2010.0,150.0
-4669414580763476326,1871.0,5096.0,1485.0,3035.0,1950.0,150.0
2377822322435948337,1871.0,5096.0,1485.0,3035.0,1571.7172606568836,145.0
-942141791338065680,1871.0,5096.0,1485.0,3035.0,2150.0,145.0
3939071552714784782,1877.0,4778.0,1412.0,2720.0,1667.0,100.0
-2938760949487947409,1877.0,4778.0,1412.0,2720.0,1575.0,100.0
-1675108110711944231,1877.0,4778.0,1412.0,2720.0,1780.0,100.0
-5808936647343169591,1976.0,5290.0,1475.0,3065.0,2475.0,0.0
8400476353147762338,1685.0,3918.0,1468.0,2486.0,1102.0,140.0
-6996107190747776351,1685.0,3918.0,1468.0,2486.0,1115.0,140.0
3529768183570163772,1685.0,3918.0,1468.0,2486.0,1040.0,140.0
3202723071376473883,1685.0,3918.0,1468.0,2486.0,1045.0,140.0
-36167061135568058,1685.0,3918.0,1468.0,2486.0,1022.0,140.0
8631923202793909976,1910.0,4500.0,1740.0,2660.0,1805.0,210.0
2064088611640052330,1910.0,4500.0,1740.0,2660.0,1770.0,210.0
962797619637340691,1715.0,4535.0,1445.0,2600.0,1100.0,150.0
-4338123719783741362,1715.0,4535.0,1445.0,2600.0,1165.0,165.0
6640902330146132827,1715.0,4535.0,1445.0,2600.0,1185.0,165.0
-2985089611545987515,1715.0,4535.0,1445.0,2600.0,1205.0,165.0
6432689139318412548,1715.0,4535.0,1445.0,2600.0,1270.0,165.0
-4569710202282935583,1814.0,4685.0,1449.0,2680.0,1445.0,127.0
3004086064710454401,1760.0,4540.0,1470.0,2600.0,1300.0,150.0
-6621905876981665941,1760.0,4540.0,1470.0,2600.0,1320.0,150.0
3761340301345869684,1786.0,4199.0,1479.0,2578.0,1233.0,150.0
-8298301963183603531,1786.0,4199.0,1479.0,2578.0,1190.0,150.0
92516654718715675,1786.0,4199.0,1479.0,2578.0,1241.0,150.0
195405056640137854,1786.0,4199.0,1479.0,2578.0,1215.0,150.0
-2565290378390904908,1786.0,4199.0,1479.0,2578.0,1157.0,150.0
6733656451107525545,1786.0,4199.0,1479.0,2578.0,1142.0,150.0
-2697980109638709607,1728.0,4343.0,1406.0,2715.0,1571.7172606568836,150.0
1074324122129342011,1728.0,4343.0,1406.0,2715.0,1475.0,150.0
-4725818081489851018,1769.0,4597.0,1447.0,2578.0,1455.0,127.0
7144828556831576509,1949.0,5147.0,1458.0,2994.0,1990.0,140.0
930323599470283762,1755.0,4460.0,1470.0,2640.0,1220.0,155.0
-4821067891751838213,1755.0,4460.0,1470.0,2640.0,1180.0,155.0
7686887793322170422,1755.0,4460.0,1470.0,2640.0,1265.0,155.0
3285586535221538019,1815.0,4395.0,1685.0,2560.0,1590.0,191.0
-1333520034132204999,1815.0,4395.0,1685.0,2560.0,1505.0,191.0
5516320285247520180,1915.0,4829.0,1887.0,2885.0,2583.0,185.0
-5372957905580560029,1864.0,4656.0,1735.0,2630.0,1910.0,195.0
-1836903937811291958,1864.0,4656.0,1735.0,2630.0,2005.0,195.0
8301348461421890022,1722.0,3969.0,1495.0,2489.0,1111.0,140.0
3174330330029749892,1784.0,4584.0,1533.0,2578.0,1545.0,179.0
-2317601227152635204,1780.0,4505.0,1485.0,2650.0,1343.0,150.0
3415410357640063419,1780.0,4505.0,1485.0,2650.0,1310.0,150.0
8499098561364735429,1845.0,4630.0,1645.0,2660.0,1690.0,185.0
-5630540033315697945,1845.0,4630.0,1645.0,2660.0,1650.0,185.0
815117694059850314,1845.0,4630.0,1645.0,2660.0,1735.0,190.0
-1236559424595117330,1788.0,4597.0,1477.0,2685.0,1385.0,140.0
8716477629290692901,1788.0,4597.0,1477.0,2685.0,1360.0,140.0
2834752846195560909,1788.0,4597.0,1477.0,2685.0,1390.0,140.0
-909514312401427441,1788.0,4597.0,1477.0,2685.0,1380.0,140.0
8819630035403058482,1843.0,4850.0,1497.0,2765.0,1560.0,132.0
-5429131014134764241,1885.0,4685.0,1710.0,2700.0,1779.0,185.0
-6845892843352570838,1885.0,4685.0,1710.0,2700.0,1997.0,185.0
-3110905088760488158,1885.0,4685.0,1710.0,2700.0,1698.0,185.0
-3415423212713476598,1815.0,4445.0,1685.0,2560.0,1580.0,190.0
-8962587466073552742,1815.0,4445.0,1685.0,2560.0,1590.0,191.0
2196320063728376494,1815.0,4445.0,1685.0,2560.0,1500.0,190.0
8976992740051031615,1925.0,4890.0,1770.0,2790.0,2110.0,200.0
-5407908887849851130,1770.0,4795.0,1605.0,2670.0,1550.0,220.0
7635305100245567673,1770.0,4795.0,1605.0,2670.0,1545.0,220.0
2210958721217135587,1770.0,4795.0,1605.0,2670.0,1500.0,220.0
-3450802650643421186,1798.0,4611.0,1460.0,2700.0,1395.0,130.0
3527517385398210459,1798.0,4611.0,1460.0,2700.0,1375.0,130.0
-1116633205824597672,1798.0,4611.0,1460.0,2700.0,1420.0,130.0
-7300359079244354440,1798.0,4611.0,1460.0,2700.0,1325.0,130.0
5116359870670354804,1899.0,5453.0,1498.0,3365.0,2335.0,109.0
5979519009339681077,1899.0,5453.0,1498.0,3365.0,2015.0,109.0
1944931032505496346,1899.0,5453.0,1498.0,3365.0,2275.0,109.0
2001994638045907335,1899.0,5453.0,1498.0,3365.0,2220.0,109.0
5469164191686008785,1910.0,4834.0,1669.0,2807.0,1981.0,0.0
-1337581777042425446,1789.0,4329.0,1502.0,2608.0,1270.0,176.0
2864063785621262810,1789.0,4329.0,1502.0,2608.0,1205.0,176.0
-3074724603014280171,1789.0,4329.0,1502.0,2608.0,1290.0,176.0
5446210188089461421,1795.0,4755.0,1440.0,2725.0,1355.0,165.0
-5916924579574513646,1795.0,4755.0,1440.0,2725.0,1395.0,165.0
-8251094024393337160,1795.0,4755.0,1440.0,2725.0,1370.0,165.0
-5095115575526455522,1930.0,4790.0,1785.0,2745.0,2500.0,230.0
2825753123865155971,1930.0,4790.0,1785.0,2745.0,2575.0,230.0
-4559857272505045354,1930.0,4790.0,1785.0,2745.0,2410.0,230.0
-4602347730583169090,1930.0,4790.0,1785.0,2745.0,2572.0,227.0
-4022543493821675727,1785.0,4424.0,1532.0,2635.0,1571.7172606568836,203.0
-1777556766745579407,1810.0,4275.0,1523.0,2612.0,1359.0,195.0
-364051529064521751,1810.0,4275.0,1523.0,2612.0,1280.0,195.0
-5938291371660357005,1670.0,4235.0,1395.0,2440.0,1000.0,170.0
1799408158772599322,1670.0,4235.0,1395.0,2440.0,1030.0,170.0
6896709425607341519,1670.0,4235.0,1395.0,2440.0,1080.0,170.0
3479487379204043058,1670.0,4235.0,1395.0,2440.0,1065.0,170.0
7526986210886656427,1810.0,4649.0,1745.0,2700.0,1880.0,200.0
9018420358075638511,1810.0,4649.0,1745.0,2700.0,1880.0,180.0
-2074817432390625018,1810.0,4649.0,1745.0,2700.0,1995.0,200.0
7141544787867947541,1810.0,4649.0,1745.0,2700.0,1805.0,200.0
6726869040004254247,1811.0,4633.0,1429.0,2810.0,1515.0,140.0
7262127343025664415,1811.0,4633.0,1429.0,2810.0,1425.0,140.0
4473951499140680619,1811.0,4633.0,1429.0,2810.0,1530.0,140.0
-2690909710860145816,1811.0,4633.0,1429.0,2810.0,1450.0,140.0
-514004295447704570,1862.0,4882.0,1450.0,2830.0,1456.0,0.0
1614388345528274586,1862.0,4882.0,1450.0,2830.0,1533.0,0.0
-2792051002740937904,1830.0,4845.0,1455.0,2795.0,1450.0,145.0
-784926670115804279,1830.0,4845.0,1455.0,2795.0,1480.0,145.0
7218842748317212566,1700.0,4040.0,1500.0,2470.0,1080.0,160.0
3331774856081066461,1983.0,4918.0,1696.0,2895.0,1985.0,0.0
-9036532614212673291,1983.0,4918.0,1696.0,2895.0,2020.0,0.0
8792845529065992055,1983.0,4918.0,1696.0,2895.0,2295.0,0.0
-9018035015438215112,1928.0,4754.0,1726.0,2855.0,2330.0,237.0
5492549552876292268,1854.0,4868.0,1471.0,2874.0,1730.0,160.0
9028603520645560339,1854.0,4868.0,1471.0,2874.0,1825.0,160.0
-3781353254753073072,1854.0,4868.0,1471.0,2874.0,1615.0,160.0
207851388628129065,1854.0,4868.0,1471.0,2874.0,1805.0,160.0
-8882882250042581109,1854.0,4868.0,1471.0,2874.0,1735.0,160.0
6691573604518198032,1777.0,4498.0,1460.0,2686.0,1250.0,150.0
7264411924950327924,1777.0,4498.0,1460.0,2686.0,1200.0,150.0
-3939966635348749801,1885.0,4770.0,1725.0,2740.0,1915.0,175.0
-8130694145489767339,1920.0,5125.0,1925.0,3200.0,2207.0,190.0
-8676265498663587203,1920.0,5125.0,1925.0,3200.0,1571.7172606568836,190.0
-5917793009021789356,1920.0,5125.0,1925.0,3200.0,2185.0,190.0
-2230589455965211995,1920.0,5125.0,1925.0,3200.0,2250.0,190.0
-568890141963191611,1920.0,5125.0,1925.0,3200.0,2212.0,190.0
-8692034897029190643,1850.0,4596.0,1761.0,2707.0,1750.0,200.0
-6812842988194544310,1850.0,4596.0,1761.0,2707.0,1936.0,200.0
8854825744054541192,1850.0,4596.0,1761.0,2707.0,1805.0,200.0
-8058248555808482829,1678.0,4237.0,1432.0,2520.0,1070.0,160.0
1540918361154767631,1700.0,4120.0,1470.0,2570.0,1218.0,160.0
-6971168565098397106,1700.0,4120.0,1470.0,2570.0,1120.0,160.0
1522538454725344279,1700.0,4120.0,1470.0,2570.0,1145.0,160.0
-7401102079213509174,1700.0,4120.0,1470.0,2570.0,1151.0,160.0
-793251083664055883,1700.0,4120.0,1470.0,2570.0,1193.0,160.0
6454058928218035490,1820.0,4530.0,1675.0,2620.0,1595.0,185.0
7742888333645354795,1820.0,4530.0,1675.0,2620.0,1533.0,185.0
1054032691952534323,1812.0,4288.0,1615.0,2644.0,1361.0,150.0
-4246608991740176311,1812.0,4288.0,1615.0,2644.0,1330.0,150.0
-1504886103963562220,1870.0,4838.0,1604.0,2815.0,1880.0,215.0
-5106160105367941910,1870.0,4838.0,1604.0,2815.0,1860.0,210.0
6359863064217455336,1870.0,4838.0,1604.0,2815.0,1794.0,210.0
-2582157376150821469,1870.0,4838.0,1604.0,2815.0,1727.0,210.0
-1420204728140405195,1870.0,4838.0,1604.0,2815.0,1765.0,190.0
1882743724640186088,1884.0,4819.0,1811.0,2850.0,1835.0,150.0
242680908604337997,1884.0,4819.0,1811.0,2850.0,1807.0,150.0
3354532007477771032,1884.0,4819.0,1811.0,2850.0,1625.0,153.0
-2312237722583860407,1884.0,4819.0,1811.0,2850.0,1697.0,150.0
5854424185046191089,1884.0,4819.0,1811.0,2850.0,1727.0,150.0
2238697372667680995,1800.0,4585.0,1425.0,2730.0,1570.0,130.0
-4792672659748970764,1700.0,4260.0,1500.0,2476.0,1075.0,160.0
-1792424415074884029,1790.0,4470.0,1525.0,2650.0,1242.0,150.0
5085408087127848162,1790.0,4470.0,1525.0,2650.0,1334.0,150.0
-3678280439349172123,1790.0,4470.0,1525.0,2650.0,1259.0,150.0
-199290077120315041,1790.0,4470.0,1525.0,2650.0,1409.0,150.0
6971264111402136256,1790.0,4470.0,1525.0,2650.0,1317.0,150.0
5455676105152818821,1781.0,4394.0,1722.0,2619.0,1580.0,200.0
-973842976505377950,1781.0,4394.0,1722.0,2619.0,1530.0,200.0
-1954978313086447617,1781.0,4394.0,1722.0,2619.0,1545.0,200.0
-483112283482724160,1781.0,4394.0,1722.0,2619.0,1665.0,200.0
-7050628257547821836,1795.0,4850.0,1495.0,2775.0,1512.0,150.0
911227983157402201,1795.0,4850.0,1495.0,2775.0,1563.0,150.0
-3857137351162635047,1774.0,4278.0,1657.0,2555.0,1457.0,190.0
3837173769874186011,1774.0,4278.0,1657.0,2555.0,1425.0,190.0
-4737785153904805260,1774.0,4278.0,1657.0,2555.0,1360.0,190.0
1755836177999919059,1755.0,4580.0,1470.0,2640.0,1195.0,155.0
5745896544835347412,1755.0,4580.0,1470.0,2640.0,1160.0,155.0
-252103555725770539,1855.0,4795.0,1835.0,2745.0,2215.0,225.0
-2561228978675528940,1855.0,4795.0,1835.0,2745.0,2060.0,225.0
1262962462341362789,1855.0,4520.0,1710.0,2690.0,1655.0,206.0
-4194312655128937179,1814.0,4626.0,1449.0,2712.0,1325.0,145.0
2944450292293376667,1840.0,4865.0,1485.0,2750.0,1560.0,165.0
-1231498745588959327,1965.0,4365.0,1635.0,2660.0,1645.0,215.0
-4138506510839912733,1965.0,4365.0,1635.0,2660.0,1670.0,215.0
4519892745633162648,1965.0,4365.0,1635.0,2660.0,1685.0,215.0
-2131382178214779108,1965.0,4365.0,1635.0,2660.0,1700.0,215.0
3105419019853786786,1725.0,4515.0,1445.0,2600.0,1175.0,145.0
6522641066257085247,1725.0,4515.0,1445.0,2600.0,1190.0,145.0
7176731290644465025,1725.0,4515.0,1445.0,2600.0,1180.0,145.0
-1278701212275126833,1752.0,4680.0,1471.0,2675.0,1485.0,120.0
-2635735027635248930,1752.0,4680.0,1471.0,2675.0,1571.7172606568836,120.0
-3612870657093950347,1752.0,4680.0,1471.0,2675.0,1460.0,120.0
3554919513523557270,1752.0,4680.0,1471.0,2675.0,1480.0,0.0
6005512298646843209,1823.0,4556.0,1505.0,2648.0,1362.0,150.0
5735530791993564309,1823.0,4556.0,1505.0,2648.0,1312.0,150.0
329564319394555575,1823.0,4556.0,1505.0,2648.0,1340.0,150.0
-8267031102350607989,1823.0,4556.0,1505.0,2648.0,1341.0,150.0
6062575904187254198,1823.0,4556.0,1505.0,2648.0,1307.0,150.0
6794287121520902079,1683.0,3723.0,1407.0,2467.0,1110.0,139.0
6467242009327212190,1683.0,3723.0,1407.0,2467.0,1115.0,139.0
-3616805745083501979,1695.0,4095.0,1580.0,2450.0,1257.0,190.0
-6159188380730045772,1695.0,4095.0,1580.0,2450.0,1317.0,190.0
-2542079735122181041,1881.0,4648.0,1661.0,2810.0,1800.0,212.0
7468020924304040179,1881.0,4648.0,1661.0,2810.0,1720.0,212.0
7140975812110350290,1881.0,4648.0,1661.0,2810.0,1725.0,212.0
6278672396895250233,1881.0,4648.0,1661.0,2810.0,1820.0,212.0
5544109453535176698,1755.0,4545.0,1435.0,2675.0,1270.0,150.0
7854090599939161315,1755.0,4545.0,1435.0,2675.0,1200.0,150.0
-1337278856688725271,1783.0,4370.0,1458.0,2646.0,1485.0,144.0
-1396778849214012181,1783.0,4370.0,1458.0,2646.0,1573.0,144.0
7959231585824829261,1783.0,4370.0,1458.0,2646.0,1503.0,144.0
-964408948114024192,1783.0,4370.0,1458.0,2646.0,1509.0,144.0
7426409669788295014,1783.0,4370.0,1458.0,2646.0,1560.0,144.0
5440574122749924153,1949.0,5267.0,1471.0,3122.0,1880.0,140.0
5618627416274327080,1949.0,5267.0,1471.0,3122.0,2045.0,0.0
-9083849498838236186,1949.0,5267.0,1471.0,3122.0,2055.0,0.0
-3588391200095227400,1949.0,5267.0,1471.0,3122.0,1945.0,140.0
8463866865699721865,1949.0,5267.0,1471.0,3122.0,1885.0,0.0
-5609800345431503719,1595.0,3595.0,1485.0,2400.0,913.0,141.0
-7854805595026394940,1595.0,3595.0,1485.0,2400.0,885.0,161.0
5759682544282660977,1855.0,4916.0,1459.0,2843.0,1570.0,130.0
-3515075986800930579,1855.0,4916.0,1459.0,2843.0,1680.0,130.0
-633112243419042286,1855.0,4916.0,1459.0,2843.0,1785.0,130.0
-2489086990756866621,1855.0,4916.0,1459.0,2843.0,1725.0,130.0
1337287795249597831,1855.0,4916.0,1459.0,2843.0,1550.0,130.0
-6520412494433067653,1690.0,3640.0,1640.0,2200.0,1285.0,220.0
36342079320037004,1880.0,4660.0,1755.0,2740.0,1920.0,199.0
8246427915248576965,1880.0,4660.0,1755.0,2740.0,1893.0,199.0
-6229491421509195866,1880.0,4660.0,1755.0,2740.0,2010.0,199.0
8676361429363689033,1880.0,4660.0,1755.0,2740.0,1862.0,199.0
4026402446155465357,1880.0,4660.0,1755.0,2740.0,1885.0,199.0
-7312023669960704946,1695.0,4656.0,1522.0,2700.0,1209.0,160.0
-4016069931908252016,1695.0,4656.0,1522.0,2700.0,1177.0,160.0
-7169371149656578276,1823.0,4358.0,1484.0,2648.0,1310.0,160.0
6630821464747642484,1823.0,4358.0,1484.0,2648.0,1269.0,160.0
6957866576941332373,1823.0,4358.0,1484.0,2648.0,1264.0,160.0
-5632196735542152364,1823.0,4358.0,1484.0,2648.0,1364.0,160.0
4096476191531092190,1755.0,4415.0,1465.0,2640.0,1265.0,160.0
2032288253365547576,1755.0,4415.0,1465.0,2640.0,1290.0,160.0
8967184361108690756,1755.0,4415.0,1465.0,2640.0,1327.0,160.0
-7266658576132882877,1755.0,4415.0,1465.0,2640.0,1305.0,160.0
-7652751520051629284,1750.0,4470.0,1650.0,2905.0,1260.0,145.0
4079661662943786294,1790.0,4440.0,1620.0,2780.0,1495.0,155.0
-6597171991808682536,1790.0,4440.0,1620.0,2780.0,1495.0,145.0
3311233317619266342,1810.0,4470.0,1695.0,2640.0,1580.0,200.0
8489786488409258425,1810.0,4470.0,1695.0,2640.0,1670.0,200.0
-5331186900506908412,1810.0,4470.0,1695.0,2640.0,1552.0,200.0
6464282249354701448,1810.0,4470.0,1695.0,2640.0,1567.0,200.0
-5649731144845446015,1839.0,4341.0,1448.0,2639.0,1180.0,0.0
-1087688181032113986,1839.0,4341.0,1448.0,2639.0,1320.0,0.0
9192393985047386134,1839.0,4341.0,1448.0,2639.0,1290.0,0.0
6858224540228562620,1839.0,4341.0,1448.0,2639.0,1265.0,0.0
8435415358738584177,1839.0,4341.0,1448.0,2639.0,1326.0,0.0
1781739566808119696,1839.0,4341.0,1448.0,2639.0,1255.0,0.0
8937348772877493924,1901.0,4998.0,1559.0,3070.0,2015.0,145.0
-2883164398853181049,1901.0,4998.0,1559.0,3070.0,2130.0,145.0
-7772252474860202967,1901.0,4998.0,1559.0,3070.0,1995.0,145.0
-6872369042234383186,1901.0,4998.0,1559.0,3070.0,1940.0,145.0
6472846036185660393,1901.0,4998.0,1559.0,3070.0,2060.0,145.0
8994412378417904913,1901.0,4998.0,1559.0,3070.0,1960.0,145.0
9038875129361726127,1775.0,4530.0,1460.0,2650.0,1236.0,150.0
-914161924524084104,1775.0,4530.0,1460.0,2650.0,1261.0,150.0
8506053213325191880,1775.0,4530.0,1460.0,2650.0,1293.0,150.0
837096906013838355,1760.0,4662.0,1931.0,2850.0,2345.0,220.0
3812747394078381670,1760.0,4662.0,1931.0,2850.0,2445.0,217.0
-1206673973801650265,1760.0,4662.0,1931.0,2850.0,2380.0,217.0
626322254343596266,1890.0,4770.0,1680.0,2765.0,1640.0,185.0
663046548300089774,1890.0,4770.0,1680.0,2765.0,1905.0,185.0
-7527803657744800619,1890.0,4770.0,1680.0,2765.0,1780.0,185.0
